"metacell","cell_type","age"
72,"Pharyngeal mesoderm",5.75
73,"Paraxial mesoderm",6.02380952380952
74,"Paraxial mesoderm",6.04255319148936
75,"Paraxial mesoderm",6.15789473684211
76,"Pharyngeal mesoderm",6.2
77,"Pharyngeal mesoderm",6
78,"Pharyngeal mesoderm",6.05263157894737
79,"Pharyngeal mesoderm",6.03448275862069
80,"Pharyngeal mesoderm",6
81,"Paraxial mesoderm",6.40909090909091
82,"Paraxial mesoderm",6.14285714285714
83,"Paraxial mesoderm",6.5
84,"Pharyngeal mesoderm",6.18518518518519
85,"Paraxial mesoderm",6.3448275862069
86,"Pharyngeal mesoderm",6.09090909090909
87,"Pharyngeal mesoderm",6
88,"Paraxial mesoderm",6.06122448979592
89,"Pharyngeal mesoderm",6.16666666666667
90,"Pharyngeal mesoderm",5.875
91,"Pharyngeal mesoderm",5.80769230769231
92,"Pharyngeal mesoderm",5.92307692307692
93,"Pharyngeal mesoderm",5.63157894736842
94,"Pharyngeal mesoderm",6
95,"Pharyngeal mesoderm",6.07692307692308
96,"Pharyngeal mesoderm",6.19354838709677
97,"Mesenchyme",6.33333333333333
98,"Pharyngeal mesoderm",6.35714285714286
99,"Pharyngeal mesoderm",6.1304347826087
100,"Pharyngeal mesoderm",5.96875
101,"Pharyngeal mesoderm",6.12820512820513
102,"Pharyngeal mesoderm",6.09375
103,"Pharyngeal mesoderm",6.03333333333333
104,"Pharyngeal mesoderm",6.08695652173913
105,"Pharyngeal mesoderm",6.10526315789474
106,"Pharyngeal mesoderm",6
107,"Pharyngeal mesoderm",6.07142857142857
108,"Pharyngeal mesoderm",6.04761904761905
109,"Pharyngeal mesoderm",6.20833333333333
110,"Pharyngeal mesoderm",6.04545454545455
111,"Pharyngeal mesoderm",6.09375
112,"Cardiomyocytes",6.05769230769231
113,"Cardiomyocytes",6.02985074626866
114,"Cardiomyocytes",6.02325581395349
115,"Pharyngeal mesoderm",5.98412698412698
116,"Pharyngeal mesoderm",5.91666666666667
117,"Pharyngeal mesoderm",6.02173913043478
118,"Pharyngeal mesoderm",6
119,"Pharyngeal mesoderm",6.04444444444444
120,"Pharyngeal mesoderm",6
121,"Pharyngeal mesoderm",6
122,"Pharyngeal mesoderm",6
123,"Pharyngeal mesoderm",5.97368421052632
124,"Pharyngeal mesoderm",5.98507462686567
125,"Pharyngeal mesoderm",5.96
126,"Mesenchyme",5.95454545454545
127,"Haematoendothelial progenitors",5.80952380952381
128,"Mesenchyme",5.18803418803419
129,"Mesenchyme",5.12
130,"Mesenchyme",5.27777777777778
131,"Mesenchyme",5.06349206349206
132,"Mesenchyme",5.93333333333333
133,"Mesenchyme",5.97368421052632
134,"Mesenchyme",5.97297297297297
135,"Mesenchyme",5.88
136,"Mesenchyme",5.8125
137,"Mesenchyme",5.84782608695652
138,"Mesenchyme",5.69230769230769
139,"Mesenchyme",6.11111111111111
140,"Mesenchyme",6.07692307692308
141,"Mesenchyme",5.90909090909091
142,"Mesenchyme",5.56
143,"Mesenchyme",5.5
144,"Mesenchyme",5.43333333333333
145,"Mesenchyme",5.17948717948718
146,"Mesenchyme",5.41666666666667
147,"Mesenchyme",5.48717948717949
148,"Mesenchyme",5.33333333333333
149,"Mesenchyme",5.95555555555556
150,"Mesenchyme",5.88571428571429
151,"Mesenchyme",6.7037037037037
152,"Mesenchyme",6
153,"Mesenchyme",6.03571428571429
154,"Pharyngeal mesoderm",6.76315789473684
155,"Mesenchyme",6.75
156,"Mesenchyme",6.64
157,"Mesenchyme",6.30769230769231
158,"Mesenchyme",5.91208791208791
159,"Mesenchyme",5.93939393939394
160,"Mesenchyme",6
161,"Mesenchyme",5.79591836734694
162,"Mesenchyme",5.75609756097561
163,"Mesenchyme",5.7027027027027
164,"Mesenchyme",5.8
165,"Mesenchyme",5.75675675675676
166,"Mesenchyme",5.890625
167,"Mesenchyme",5.86363636363636
168,"Mesenchyme",5.71428571428571
169,"Mesenchyme",5.87096774193548
170,"Pharyngeal mesoderm",5.82142857142857
171,"Mesenchyme",5.8
172,"Gut",6.16981132075472
173,"Gut",6.3
174,"Gut",5.89655172413793
175,"Gut",6.45098039215686
176,"Gut",5.95238095238095
177,"Gut",6.26190476190476
178,"Gut",6.09333333333333
179,"Paraxial mesoderm",6.69387755102041
180,"Paraxial mesoderm",6.83333333333333
181,"Def. endoderm",6.44961240310078
182,"Gut",6.23529411764706
183,"Gut",6.57142857142857
184,"Gut",6.77669902912621
185,"Mesenchyme",6.70526315789474
186,"Pharyngeal mesoderm",6.94174757281553
187,"Pharyngeal mesoderm",6.95714285714286
188,"Paraxial mesoderm",6.81818181818182
189,"Pharyngeal mesoderm",6.81818181818182
190,"Pharyngeal mesoderm",6.80769230769231
191,"Pharyngeal mesoderm",6.57692307692308
192,"Pharyngeal mesoderm",6.70833333333333
193,"Pharyngeal mesoderm",6.69767441860465
194,"Pharyngeal mesoderm",6.58974358974359
195,"Pharyngeal mesoderm",6.84403669724771
196,"Pharyngeal mesoderm",6.9908256880734
197,"Pharyngeal mesoderm",6.87179487179487
198,"Paraxial mesoderm",6.63636363636364
199,"Paraxial mesoderm",6.36842105263158
200,"Paraxial mesoderm",6.81751824817518
201,"Paraxial mesoderm",6.6
202,"Paraxial mesoderm",6.97222222222222
203,"Paraxial mesoderm",6.91472868217054
204,"Paraxial mesoderm",6.97222222222222
205,"Pharyngeal mesoderm",6.97435897435897
206,"Paraxial mesoderm",6.91666666666667
207,"Paraxial mesoderm",6.9375
208,"Paraxial mesoderm",6.94871794871795
209,"Paraxial mesoderm",6.94285714285714
210,"Paraxial mesoderm",6.92857142857143
211,"Paraxial mesoderm",6.9375
212,"Cardiomyocytes",6.24
213,"Pharyngeal mesoderm",6.22222222222222
214,"Pharyngeal mesoderm",6.125
215,"Pharyngeal mesoderm",6.15
216,"Pharyngeal mesoderm",6.25581395348837
217,"Pharyngeal mesoderm",6.42857142857143
218,"Pharyngeal mesoderm",6.47368421052632
219,"Pharyngeal mesoderm",6.7037037037037
220,"Pharyngeal mesoderm",6.65714285714286
221,"Pharyngeal mesoderm",6.38095238095238
222,"Pharyngeal mesoderm",6.40425531914894
223,"Pharyngeal mesoderm",6.37142857142857
224,"Pharyngeal mesoderm",6.75510204081633
225,"Pharyngeal mesoderm",6.88
226,"Pharyngeal mesoderm",6.90740740740741
227,"Pharyngeal mesoderm",6.86111111111111
228,"Pharyngeal mesoderm",6.8936170212766
229,"Pharyngeal mesoderm",6.63888888888889
230,"Pharyngeal mesoderm",6.8
231,"Pharyngeal mesoderm",6.86363636363636
232,"Pharyngeal mesoderm",6.80645161290323
233,"Pharyngeal mesoderm",6.77551020408163
234,"Cardiomyocytes",6.12962962962963
235,"Pharyngeal mesoderm",6.92391304347826
236,"Pharyngeal mesoderm",6.88157894736842
237,"Mesenchyme",6.87719298245614
238,"Pharyngeal mesoderm",6.81081081081081
239,"Pharyngeal mesoderm",5.9
240,"Mesenchyme",7
241,"Endothelium",6.88181818181818
242,"Endothelium",6.515625
243,"Endothelium",6.45098039215686
244,"Endothelium",6.80263157894737
245,"Endothelium",6.37614678899083
246,"Endothelium",6.39393939393939
247,"Haematoendothelial progenitors",5.56666666666667
248,"Endothelium",6.02127659574468
249,"Endothelium",6.06756756756757
250,"Cardiomyocytes",6.91935483870968
251,"Cardiomyocytes",6.95454545454545
252,"Cardiomyocytes",6.92857142857143
253,"Cardiomyocytes",6.875
254,"Cardiomyocytes",6.73333333333333
255,"Cardiomyocytes",6.81538461538462
256,"Cardiomyocytes",6.36363636363636
257,"Cardiomyocytes",6.85454545454545
258,"Cardiomyocytes",6.88
259,"Cardiomyocytes",6.80952380952381
260,"Cardiomyocytes",6.40425531914894
261,"Cardiomyocytes",6.05
262,"Cardiomyocytes",6.10344827586207
263,"Cardiomyocytes",6.39024390243903
264,"Nascent mesoderm",5
265,"Nascent mesoderm",4.66666666666667
266,"Nascent mesoderm",4.37931034482759
267,"Nascent mesoderm",4.32835820895522
268,"Nascent mesoderm",4.53658536585366
269,"Nascent mesoderm",5.20833333333333
270,"Nascent mesoderm",5.08571428571429
271,"Nascent mesoderm",5.15909090909091
272,"Nascent mesoderm",5.15686274509804
273,"Nascent mesoderm",5.14634146341463
274,"Nascent mesoderm",5.36363636363636
275,"Nascent mesoderm",5.10714285714286
276,"Nascent mesoderm",5.3375
277,"Mixed mesoderm",4.25
278,"Mixed mesoderm",4.88235294117647
279,"Mesenchyme",5.04
280,"Nascent mesoderm",5.17073170731707
281,"Nascent mesoderm",5.36734693877551
282,"Nascent mesoderm",5.3125
283,"Mixed mesoderm",5.125
284,"Nascent mesoderm",4.86666666666667
285,"Nascent mesoderm",5.13793103448276
286,"Nascent mesoderm",4.75675675675676
287,"Nascent mesoderm",5.03333333333333
288,"Nascent mesoderm",5.08108108108108
289,"Nascent mesoderm",4.43181818181818
290,"Nascent mesoderm",4.42105263157895
291,"Nascent mesoderm",4.68421052631579
292,"Nascent mesoderm",4.15384615384615
293,"Nascent mesoderm",4.3448275862069
294,"Nascent mesoderm",4.15853658536585
295,"Nascent mesoderm",4.30769230769231
296,"Nascent mesoderm",4.2
297,"Nascent mesoderm",4.33333333333333
298,"Nascent mesoderm",4.53125
299,"Nascent mesoderm",4.54838709677419
300,"Nascent mesoderm",4.22
301,"Nascent mesoderm",4.39393939393939
302,"Nascent mesoderm",4.23809523809524
303,"Nascent mesoderm",4.34
304,"Nascent mesoderm",5.12048192771084
305,"Nascent mesoderm",4.5
306,"Nascent mesoderm",4.64
307,"Nascent mesoderm",4.86842105263158
308,"Nascent mesoderm",4.2037037037037
309,"Nascent mesoderm",4.68085106382979
310,"Nascent mesoderm",4.08888888888889
311,"Nascent mesoderm",4.13793103448276
312,"Nascent mesoderm",4.29166666666667
313,"Erythroid1",6.34375
314,"ExE endoderm",4.8125
315,"Ambiguous",5.74509803921569
316,"Gut",5.18181818181818
317,"Gut",5.64383561643836
318,"Gut",5.09677419354839
319,"Gut",5.22727272727273
320,"Gut",5.33333333333333
321,"Gut",5.29032258064516
322,"Gut",5.16129032258065
323,"Gut",5.21875
324,"Gut",5.3921568627451
325,"Gut",5.48571428571429
326,"Gut",5.35135135135135
327,"Gut",5.18032786885246
328,"Gut",5.03846153846154
329,"Gut",5.24657534246575
330,"Def. endoderm",5.49275362318841
331,"Gut",5.34146341463415
332,"Gut",5.50847457627119
333,"Gut",5.375
334,"Gut",5.83333333333333
335,"Gut",5.375
336,"Gut",5.48051948051948
337,"Gut",5.39473684210526
338,"Gut",5.27083333333333
339,"Gut",5.31818181818182
340,"Gut",5.21428571428571
341,"Gut",5.24324324324324
342,"Gut",5.30864197530864
343,"Gut",5.25925925925926
344,"Gut",5.31111111111111
345,"Gut",4.86666666666667
346,"Gut",4.7
347,"Gut",5.02777777777778
348,"Gut",5.14925373134328
349,"Gut",5.10638297872341
350,"Gut",5.34615384615385
351,"Gut",5.06060606060606
352,"Def. endoderm",5.12345679012346
353,"Notochord",5.69148936170213
354,"Anterior Primitive Streak",4.67741935483871
355,"Gut",4.71186440677966
356,"Gut",5.0625
357,"Gut",4.35714285714286
358,"Gut",4.36363636363636
359,"Nascent mesoderm",4.31707317073171
360,"Primitive Streak",4.25
361,"Primitive Streak",4.29411764705882
362,"Nascent mesoderm",4.2
363,"Nascent mesoderm",4.32258064516129
364,"Anterior Primitive Streak",4.19148936170213
365,"Primitive Streak",4.17647058823529
366,"Nascent mesoderm",4.73529411764706
367,"Primitive Streak",4.13207547169811
368,"Nascent mesoderm",4.52272727272727
369,"Primitive Streak",4.46341463414634
370,"Primitive Streak",4.53703703703704
371,"Rostral neurectoderm",6.04545454545455
372,"Primitive Streak",4.17948717948718
373,"Primitive Streak",4.36585365853659
374,"Primitive Streak",4.43434343434343
375,"Primitive Streak",4.25
376,"Nascent mesoderm",4.275
377,"Def. endoderm",4.42391304347826
378,"Anterior Primitive Streak",4.16981132075472
379,"Anterior Primitive Streak",4.44776119402985
380,"Anterior Primitive Streak",4.36111111111111
381,"Anterior Primitive Streak",4.31578947368421
382,"Anterior Primitive Streak",4.67391304347826
383,"Anterior Primitive Streak",4.27777777777778
384,"Nascent mesoderm",4.45454545454545
385,"Nascent mesoderm",4.15294117647059
386,"Nascent mesoderm",4.22727272727273
387,"Nascent mesoderm",4.80327868852459
388,"Nascent mesoderm",4.3125
389,"Anterior Primitive Streak",4.55172413793104
390,"Anterior Primitive Streak",4.24137931034483
391,"Anterior Primitive Streak",4.26582278481013
392,"Anterior Primitive Streak",4.23255813953488
393,"Gut",4.8169014084507
394,"Gut",4.74698795180723
395,"Anterior Primitive Streak",4.17021276595745
396,"Anterior Primitive Streak",4.20454545454545
397,"Anterior Primitive Streak",4.35897435897436
398,"Anterior Primitive Streak",4.36538461538462
399,"Anterior Primitive Streak",4.27586206896552
400,"Ambiguous",5.70175438596491
401,"Anterior Primitive Streak",4.27027027027027
402,"Anterior Primitive Streak",4.64473684210526
403,"Anterior Primitive Streak",4.29113924050633
404,"Anterior Primitive Streak",4.41666666666667
405,"Epiblast",5
406,"Primitive Streak",5.48571428571429
407,"Primitive Streak",4.29090909090909
408,"Primitive Streak",4.34285714285714
409,"Primitive Streak",4.2972972972973
410,"Primitive Streak",4.41935483870968
411,"Primitive Streak",4.5
412,"Primitive Streak",4.29032258064516
413,"Primitive Streak",4.32258064516129
414,"Primitive Streak",4.31034482758621
415,"Primitive Streak",4.16666666666667
416,"Primitive Streak",4.30434782608696
417,"Primitive Streak",4.08333333333333
418,"Epiblast",4.59090909090909
419,"Epiblast",4.44444444444444
420,"Primitive Streak",4.30555555555556
421,"Primitive Streak",4.25
422,"Primitive Streak",4.31034482758621
423,"Primitive Streak",4.4
424,"Primitive Streak",4.55172413793104
425,"Primitive Streak",4.25
426,"Epiblast",4.25925925925926
427,"Primitive Streak",4.16129032258065
428,"Primitive Streak",4.125
429,"Primitive Streak",4.25
430,"Primitive Streak",4.13793103448276
431,"Primitive Streak",4.25925925925926
432,"Primitive Streak",4.12121212121212
433,"Primitive Streak",4.31034482758621
434,"Primitive Streak",4.16216216216216
435,"Primitive Streak",4.44
436,"Primitive Streak",4.26315789473684
437,"Primitive Streak",4.32608695652174
438,"Primitive Streak",4.16666666666667
439,"Primitive Streak",4.23529411764706
440,"Primitive Streak",4.33333333333333
441,"Primitive Streak",4.33333333333333
442,"Primitive Streak",4.26315789473684
443,"Primitive Streak",4.56756756756757
444,"Primitive Streak",4.30555555555556
445,"Primitive Streak",4.36363636363636
446,"Primitive Streak",4.2258064516129
447,"Primitive Streak",4.31034482758621
448,"Primitive Streak",4.55813953488372
449,"Epiblast",4.07692307692308
450,"Epiblast",4.11764705882353
451,"Epiblast",4
452,"Epiblast",4.1
453,"Epiblast",4.1304347826087
454,"Epiblast",4.03030303030303
455,"Epiblast",4.10714285714286
456,"Epiblast",4.03225806451613
457,"Epiblast",4.02702702702703
458,"Epiblast",4
459,"Epiblast",3.84615384615385
460,"Epiblast",3.82142857142857
461,"Epiblast",3.96153846153846
462,"Epiblast",4.02857142857143
463,"Epiblast",4.06896551724138
464,"Epiblast",3.93939393939394
465,"Epiblast",3.97222222222222
466,"Epiblast",4.02325581395349
467,"Epiblast",3.94871794871795
468,"Epiblast",3.95833333333333
469,"Epiblast",4.13793103448276
470,"Epiblast",3.92307692307692
471,"Epiblast",4
472,"Epiblast",4.04166666666667
473,"Epiblast",4.02777777777778
474,"Epiblast",4.06896551724138
475,"Epiblast",3.89189189189189
476,"Epiblast",3.56666666666667
477,"Epiblast",4.03448275862069
478,"Epiblast",3.8125
479,"Epiblast",3.8125
480,"Epiblast",4.02173913043478
481,"Epiblast",3.95454545454545
482,"Epiblast",3.93103448275862
483,"Epiblast",3.85294117647059
484,"Epiblast",4.12903225806452
485,"Epiblast",3.91176470588235
486,"Epiblast",3.83870967741936
487,"Epiblast",3.6
488,"Epiblast",3.84210526315789
489,"Epiblast",4.15384615384615
490,"Epiblast",4.125
491,"Epiblast",3.89655172413793
492,"Epiblast",4.16666666666667
493,"Epiblast",4.06060606060606
494,"Epiblast",4.13333333333333
495,"Epiblast",4.25925925925926
496,"Epiblast",4.20588235294118
497,"Epiblast",4.06060606060606
498,"Epiblast",4.09677419354839
499,"Epiblast",4.06060606060606
500,"Epiblast",3.96296296296296
501,"Epiblast",4.06896551724138
502,"Epiblast",4.13793103448276
503,"Epiblast",4
504,"Epiblast",4.18918918918919
505,"Epiblast",4.08333333333333
506,"Epiblast",4.02941176470588
507,"Epiblast",4.03846153846154
508,"Epiblast",4.19230769230769
509,"Primitive Streak",4.06666666666667
510,"Primitive Streak",4.21212121212121
511,"Primitive Streak",4.21739130434783
512,"Primitive Streak",4.03846153846154
513,"Epiblast",4.2258064516129
514,"Primitive Streak",4.1
515,"Primitive Streak",4.19230769230769
516,"Epiblast",4.16129032258065
517,"Primitive Streak",4
518,"Epiblast",4.075
519,"Epiblast",4.25
520,"Epiblast",4.17857142857143
521,"Epiblast",4.33333333333333
522,"Primitive Streak",4.14705882352941
523,"Primitive Streak",4.15625
524,"Epiblast",4.16129032258065
525,"Epiblast",4.21428571428571
526,"Primitive Streak",4.19354838709677
527,"Epiblast",4.10714285714286
528,"Epiblast",4.09677419354839
529,"Primitive Streak",4.41860465116279
530,"Primitive Streak",4.14285714285714
531,"Primitive Streak",4.21428571428571
532,"Epiblast",4.16363636363636
533,"Primitive Streak",4.21212121212121
534,"Primitive Streak",4.17241379310345
535,"Epiblast",4.10344827586207
536,"Epiblast",5.59
537,"Epiblast",4.23809523809524
538,"Epiblast",4.48387096774194
539,"Epiblast",4.12820512820513
540,"Epiblast",4.21875
541,"Dppa3+",4
542,"Epiblast",4.19230769230769
543,"Epiblast",4.17307692307692
544,"Epiblast",4.23529411764706
545,"Epiblast",4.25
546,"Epiblast",3.73809523809524
547,"Epiblast",3.59090909090909
548,"Epiblast",3
549,"Epiblast",3.15
550,"Epiblast",3.82142857142857
551,"Epiblast",3.58064516129032
552,"Epiblast",3.6551724137931
553,"Epiblast",2.82926829268293
554,"Epiblast",3.275
555,"Epiblast",3.55882352941176
556,"Epiblast",3.15909090909091
557,"Epiblast",3.47058823529412
558,"Epiblast",2.96296296296296
559,"Epiblast",2.66666666666667
560,"Epiblast",3.26666666666667
561,"Epiblast",2.67567567567568
562,"Epiblast",2.9
563,"Epiblast",3.84848484848485
564,"Epiblast",3.13513513513514
565,"Epiblast",3.16129032258065
566,"Epiblast",3.31111111111111
567,"Epiblast",3.47058823529412
568,"Epiblast",3.03448275862069
569,"Epiblast",3.36666666666667
570,"Epiblast",3.45454545454545
571,"Epiblast",2.85714285714286
572,"Epiblast",2.91666666666667
573,"Epiblast",3.625
574,"Epiblast",3.31428571428571
575,"Epiblast",3.15625
576,"Epiblast",3.16216216216216
577,"Epiblast",2.4
578,"Epiblast",2.61111111111111
579,"Epiblast",2.52941176470588
580,"Epiblast",3.18918918918919
581,"Epiblast",3.1219512195122
582,"Epiblast",3.125
583,"Epiblast",2.94285714285714
584,"Epiblast",2.46341463414634
585,"Epiblast",2.6
586,"Epiblast",2.76470588235294
587,"Epiblast",2.85714285714286
588,"Epiblast",2.58823529411765
589,"Epiblast",3.3
590,"Epiblast",2.52941176470588
591,"Epiblast",2.3265306122449
592,"Epiblast",2.91489361702128
593,"Epiblast",3.01754385964912
594,"Epiblast",3.07142857142857
595,"Epiblast",3.11428571428571
596,"Epiblast",2.96296296296296
597,"Epiblast",3.1
598,"Epiblast",3.07142857142857
599,"Epiblast",2.16326530612245
600,"Epiblast",2.51851851851852
601,"Epiblast",2.60526315789474
602,"Epiblast",2.4375
603,"Epiblast",2.59259259259259
604,"Epiblast",2.81818181818182
605,"Epiblast",2.17073170731707
606,"Epiblast",3.11111111111111
607,"Epiblast",2.21428571428571
608,"Epiblast",2.475
609,"Epiblast",2.88888888888889
610,"Epiblast",2.78571428571429
611,"Epiblast",2.90322580645161
612,"Epiblast",2.73333333333333
613,"Epiblast",2.64285714285714
614,"Epiblast",4.26415094339623
615,"Epiblast",3.63333333333333
616,"Epiblast",4.07894736842105
617,"Epiblast",3.71428571428571
618,"Epiblast",3.88888888888889
619,"ESC",0.148648648648649
620,"ESC",0
621,"ESC",0
622,"ESC",0
623,"ESC",0
624,"ESC",0
625,"ESC",0
626,"ESC",0.0377358490566038
627,"ESC",0
628,"ESC",0
629,"ESC",0
630,"ESC",0
631,"Zscan4d+ESC",0.195121951219512
632,"ESC",0
633,"ESC",0
634,"ESC",0
635,"ESC",0
636,"ESC",0.0227272727272727
637,"ESC",0.133333333333333
638,"ESC",0.0263157894736842
639,"ESC",0
640,"ESC",0
641,"ESC",0.0204081632653061
642,"ESC",0
643,"ESC",0
644,"ESC",0
645,"ESC",0
646,"ESC",0
647,"ESC",0
648,"ESC",0
649,"ESC",0
650,"ESC",0
651,"ESC",0
652,"ESC",0
653,"ESC",0
654,"ESC",0
655,"ESC",0
656,"ESC",0.0294117647058824
657,"ESC",0
658,"ESC",0
659,"ESC",0
660,"ESC",0
661,"ESC",0
662,"ESC",0
663,"ESC",0
664,"ESC",0
665,"ESC",0
666,"ESC",0
667,"Dppa3+",4.72727272727273
668,"Dppa3+",4.33587786259542
669,"Zscan4d+ESC",3.08064516129032
670,"Zscan4d+ESC",1.39344262295082
671,"Epiblast",1.27027027027027
672,"Epiblast",1.10526315789474
673,"Epiblast",1.17647058823529
674,"Epiblast",1.76666666666667
675,"Epiblast",1.46666666666667
676,"Epiblast",1.81818181818182
677,"Epiblast",1.31034482758621
678,"Epiblast",1.16129032258065
679,"Epiblast",2.04166666666667
680,"Epiblast",1.57142857142857
681,"Epiblast",1.26470588235294
682,"Epiblast",1.36111111111111
683,"Epiblast",2.27777777777778
684,"Epiblast",2.17647058823529
685,"Epiblast",2.5
686,"Epiblast",1.97058823529412
687,"Epiblast",2.09090909090909
688,"Epiblast",1.91666666666667
689,"Epiblast",2.11111111111111
690,"Epiblast",1.79166666666667
691,"Epiblast",1.72727272727273
692,"Epiblast",1.60606060606061
693,"Epiblast",1.5
694,"Epiblast",1.35135135135135
695,"Epiblast",1.175
696,"Epiblast",1.32142857142857
697,"Epiblast",1.41379310344828
698,"Epiblast",1.1
699,"Epiblast",1.5
700,"Epiblast",1.63333333333333
701,"Epiblast",1.5
702,"Epiblast",1.17948717948718
703,"Epiblast",1.20588235294118
704,"Epiblast",1.07407407407407
705,"Epiblast",1.13513513513514
706,"Epiblast",1.53846153846154
707,"Epiblast",1.15151515151515
708,"Epiblast",1.45454545454545
709,"Epiblast",1.125
710,"Epiblast",1.25925925925926
711,"Epiblast",1.125
712,"Epiblast",1.47058823529412
713,"Epiblast",1.025
714,"Epiblast",1.03448275862069
715,"Epiblast",1.06451612903226
716,"Epiblast",1.16666666666667
717,"Epiblast",1.02222222222222
718,"Epiblast",1.175
719,"Epiblast",1.02777777777778
720,"Epiblast",1
721,"Epiblast",1.03125
722,"Epiblast",1.28125
723,"Epiblast",1.17142857142857
724,"Epiblast",1.10526315789474
725,"Epiblast",1.125
726,"Epiblast",1.07272727272727
727,"Epiblast",1.16129032258065
728,"Epiblast",1.11904761904762
729,"Epiblast",1
730,"Epiblast",1.1875
731,"Epiblast",1.15151515151515
732,"Epiblast",1.06666666666667
733,"Epiblast",1.08163265306122
734,"Dppa3+",1.07272727272727
735,"Epiblast",1.07692307692308
736,"Zscan4d+ESC",1.56565656565657
737,"Epiblast",1.19354838709677
738,"Epiblast",1.36666666666667
739,"Epiblast",1.08571428571429
740,"Epiblast",1.08888888888889
741,"Epiblast",1.17948717948718
742,"Epiblast",1.44117647058824
743,"Epiblast",1.17647058823529
744,"Epiblast",1.38356164383562
745,"Epiblast",1.83333333333333
746,"Epiblast",1.25
747,"Epiblast",2.28571428571429
748,"Epiblast",2.19354838709677
749,"Epiblast",1.9375
750,"Epiblast",2.02941176470588
751,"Epiblast",3.1
752,"Epiblast",2.57142857142857
753,"Epiblast",1.88888888888889
754,"Epiblast",1.8125
755,"Epiblast",2.125
756,"Epiblast",2.17647058823529
757,"Epiblast",2.2093023255814
758,"Epiblast",2.09090909090909
759,"Epiblast",1.86666666666667
760,"Epiblast",2.33962264150943
761,"Epiblast",1.6969696969697
762,"Epiblast",2.12
763,"Epiblast",1.92307692307692
764,"Epiblast",1.96969696969697
765,"Epiblast",2.25925925925926
766,"Epiblast",1.93103448275862
767,"Epiblast",2.03225806451613
768,"Epiblast",2.75
769,"Epiblast",1.69230769230769
770,"Epiblast",2.03030303030303
771,"Epiblast",1.72413793103448
772,"Epiblast",1.8125
773,"Epiblast",1.875
774,"Epiblast",2.28571428571429
775,"Epiblast",2.06451612903226
776,"Epiblast",2.14705882352941
777,"Epiblast",2.18181818181818
778,"Epiblast",2.3448275862069
779,"Epiblast",2.11320754716981
780,"Epiblast",2.28260869565217
781,"Epiblast",2.75
782,"Epiblast",2.71698113207547
783,"Epiblast",2.67647058823529
